Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,79T,41T,46T,72T,29T,30T,31T,32T,33T,34T,71T,77T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,44T,62T,63T,80T
2018_07_31,17.0,18.857142857142858,18.857142857142858,12.0,20.0,18.857142857142858,21.0,20.0,19,23.0,26.0,17.333333333333332,12.0,14.0,21.0,21.0,18.145238095238096,18.145238095238096,20.0,20.0,13.0,10.0,18.145238095238096,20.0,20.0,18.0,8.0,19.0,16.0,16.0,16.0,15.285714285714286,14.0,17.0,16.0,9.0,9.0,9.0,9.0,25.0,25.0,7.0,6.0,6.0,10.0,12.461538461538462,12.461538461538462,14.0,8.0,9.0,6.0,9,6.0
2018_08_01,18.0,17.285714285714285,17.285714285714285,18.0,15.0,17.285714285714285,21.0,18.0,14,17.0,23.0,16.666666666666668,14.0,13.0,23.0,23.0,16.976190476190474,16.976190476190474,17.0,17.0,10.0,10.0,16.976190476190478,24.0,24.0,24.0,8.0,18.0,15.0,15.0,15.0,15.428571428571429,13.0,18.0,16.0,12.0,12.0,12.0,12.0,32.0,32.0,11.0,12.0,8.0,14.0,15.846153846153847,15.846153846153845,15.0,17.0,19.0,12.0,20,16.0
2018_08_02,17.0,18.857142857142858,18.857142857142858,13.0,19.0,18.857142857142858,23.0,22.0,17,21.0,22.0,17.0,14.0,15.0,23.0,23.0,18.27857142857143,18.27857142857143,20.0,20.0,14.0,9.0,18.278571428571425,21.0,21.0,28.0,5.0,11.0,14.0,14.0,14.0,14.428571428571429,15.0,22.0,12.0,12.0,12.0,12.0,12.0,41.0,41.0,10.0,13.0,12.0,17.0,17.46153846153846,17.46153846153846,11.0,17.0,15.0,16.0,20,10.0
2018_08_03,16.0,17.142857142857142,17.142857142857142,16.0,17.0,17.142857142857142,21.0,16.0,16,18.0,24.0,16.666666666666668,13.0,13.0,25.0,25.0,17.054761904761904,17.054761904761904,16.0,16.0,12.0,9.0,17.054761904761904,18.0,18.0,30.0,6.0,10.0,14.0,14.0,14.0,14.714285714285714,15.0,21.0,20.0,12.0,12.0,12.0,12.0,38.0,38.0,9.0,11.0,10.0,15.0,16.76923076923077,16.76923076923077,8.0,16.666666666666668,18.0,14.0,18,9.0
2018_08_04,12.0,15.571428571428571,15.571428571428571,11.0,17.0,15.571428571428571,18.0,15.0,14,22.0,20.0,14.333333333333334,10.0,13.0,16.0,16.0,16.05238095238095,16.05238095238095,23.0,23.0,17.0,13.0,16.052380952380954,22.0,22.0,30.0,8.0,10.0,15.0,15.0,15.0,14.714285714285714,10.0,24.0,20.0,12.0,12.0,12.0,12.0,42.0,42.0,10.0,14.0,10.0,13.0,17.923076923076923,17.923076923076923,10.0,18.333333333333332,21.0,11.0,23,12.0
2018_08_05,10.0,14.285714285714286,14.285714285714285,11.0,15.0,14.285714285714285,17.0,14.0,13,20.0,19.0,13.666666666666666,10.0,12.0,15.0,15.0,14.926190476190476,14.926190476190476,21.0,21.0,17.0,12.0,14.926190476190476,27.0,27.0,25.0,10.0,10.0,15.0,15.0,15.0,14.857142857142858,14.0,18.0,21.0,13.0,13.0,13.0,13.0,42.0,42.0,8.0,13.0,9.0,11.0,17.692307692307693,17.69230769230769,14.0,23.333333333333332,23.0,15.0,32,15.0
2018_08_06,13.0,15.857142857142858,15.857142857142858,13.0,16.0,15.857142857142858,18.0,16.0,15,20.0,24.0,15.666666666666666,11.0,12.0,16.0,16.0,16.16190476190476,16.16190476190476,19.0,19.0,20.0,12.0,16.16190476190476,27.0,27.0,21.0,11.0,12.0,15.0,15.0,15.0,14.142857142857142,10.0,20.0,12.0,16.0,16.0,16.0,16.0,46.0,46.0,9.0,15.0,9.0,13.0,19.153846153846153,19.153846153846157,15.0,17.666666666666668,14.0,14.0,25,9.0
2018_08_07,15.0,19.428571428571427,19.42857142857143,14.0,20.0,19.42857142857143,22.0,18.0,20,27.0,29.0,19.333333333333332,14.0,15.0,19.0,19.0,18.580952380952382,18.580952380952382,15.0,15.0,17.0,15.0,18.580952380952382,23.0,23.0,18.0,12.0,10.0,20.0,20.0,20.0,15.857142857142858,11.0,19.0,13.0,14.0,14.0,14.0,14.0,25.0,25.0,10.0,16.0,9.0,15.0,15.615384615384615,15.615384615384615,15.0,26.666666666666668,24.0,25.0,31,20.0
2018_08_08,25.0,25.142857142857142,25.142857142857142,18.0,21.0,25.142857142857142,30.0,28.0,21,33.0,30.0,24.333333333333332,21.0,22.0,29.0,29.0,24.138095238095236,24.138095238095236,22.0,22.0,18.0,14.0,24.138095238095232,19.0,19.0,22.0,14.0,13.0,21.0,21.0,21.0,17.857142857142858,13.0,19.0,18.0,11.0,11.0,11.0,11.0,41.0,41.0,10.0,13.0,9.0,15.0,17.307692307692307,17.30769230769231,15.0,22.0,23.0,18.0,25,15.0
2018_08_09,18.0,18.142857142857142,18.142857142857142,15.0,18.0,18.142857142857142,20.0,17.0,16,23.0,23.0,19.333333333333332,17.0,18.0,26.0,26.0,18.388095238095236,18.388095238095236,16.0,16.0,14.0,11.0,18.388095238095236,19.0,19.0,18.0,4.0,22.0,15.0,15.0,15.0,14.857142857142858,15.0,18.0,18.0,10.0,10.0,10.0,10.0,26.0,26.0,8.0,10.0,7.0,15.0,13.846153846153847,13.846153846153845,12.0,18.333333333333332,12.0,18.0,25,12.0
2018_08_10,18.0,17.857142857142858,17.857142857142858,13.0,18.0,17.857142857142858,19.0,17.0,15,25.0,25.0,18.0,16.0,13.0,24.0,24.0,17.77857142857143,17.77857142857143,17.0,17.0,16.0,7.0,17.778571428571425,21.0,21.0,18.0,6.0,17.0,14.0,14.0,14.0,14.142857142857142,16.0,15.0,15.0,6.0,6.0,6.0,6.0,57.0,57.0,5.0,5.0,5.0,15.0,16.0,16.0,10.0,12.666666666666666,11.0,14.0,13,6.0
2018_08_11,11.0,13.285714285714286,13.285714285714285,11.0,13.0,13.285714285714285,15.0,13.0,10,20.0,17.0,12.0,8.0,11.0,12.0,12.0,13.192857142857141,13.192857142857141,19.0,19.0,13.0,8.0,13.192857142857143,19.0,19.0,21.0,10.0,15.5,14.0,14.0,14.0,14.357142857142858,12.0,15.0,14.0,8.0,8.0,8.0,8.0,58.0,58.0,6.0,8.0,6.0,9.0,16.53846153846154,16.53846153846154,9.0,12.0,11.0,10.0,15,7.0
2018_08_12,11.0,12.0,12.0,9.0,13.0,12.0,14.0,11.0,10,16.0,18.0,13.0,9.0,12.0,14.0,14.0,12.7,12.7,15.0,15.0,14.0,10.0,12.7,18.0,18.0,20.0,10.0,17.0,14.0,14.0,14.0,14.428571428571429,12.0,15.0,15.0,9.0,9.0,9.0,9.0,74.0,74.0,5.0,10.0,7.0,8.0,19.53846153846154,19.53846153846154,10.0,15.333333333333334,14.0,15.0,17,9.0
2018_08_13,12.0,14.857142857142858,14.857142857142858,14.0,15.0,14.857142857142858,15.0,14.0,14,20.0,20.0,14.666666666666666,12.0,12.0,15.0,15.0,15.011904761904763,15.011904761904763,15.0,15.0,18.0,15.0,15.011904761904761,22.0,22.0,21.0,10.0,19.0,17.0,17.0,17.0,16.428571428571427,14.0,13.0,10.0,9.0,9.0,9.0,9.0,72.0,72.0,4.0,7.0,6.0,7.0,18.384615384615383,18.384615384615383,12.0,21.0,21.0,20.0,22,18.0
2018_08_14,11.0,14.0,14.0,11.0,15.0,14.0,16.0,13.0,14,18.0,19.0,14.666666666666666,10.0,15.0,14.0,14.0,14.183333333333332,14.183333333333334,16.0,16.0,14.0,11.0,14.183333333333332,24.0,24.0,13.0,10.0,16.0,15.0,15.0,15.0,14.0,14.0,15.0,11.0,10.0,10.0,10.0,10.0,41.0,41.0,4.0,9.0,7.0,10.0,14.692307692307692,14.692307692307692,13.0,29.0,28.0,30.0,29,20.0
2018_08_15,12.0,14.571428571428571,14.571428571428571,11.0,15.0,14.571428571428571,16.0,13.0,13,22.0,18.0,15.333333333333334,10.0,18.0,14.0,14.0,14.352380952380951,14.352380952380951,15.0,15.0,13.0,9.0,14.352380952380953,22.0,22.0,10.5,10.0,11.0,14.0,14.0,14.0,12.214285714285714,12.0,16.0,20.0,9.0,9.0,9.0,9.0,36.0,36.0,4.0,10.0,7.0,15.0,14.615384615384615,14.615384615384615,10.0,30.0,24.0,32.0,34,18.0
2018_08_16,14.0,15.142857142857142,15.142857142857142,13.0,14.0,15.142857142857142,18.0,14.0,14,19.0,19.0,14.0,11.0,12.0,17.0,17.0,14.971428571428572,14.97142857142857,20.0,20.0,11.0,7.0,14.971428571428572,17.0,17.0,13.0,9.0,17.0,13.0,13.0,13.0,13.0,13.0,14.0,12.0,9.0,9.0,9.0,9.0,48.0,48.0,15.75,8.0,7.0,10.0,15.75,15.75,6.0,27.666666666666668,23.0,31.0,29,19.0
2018_08_17,13.0,13.571428571428571,13.571428571428571,9.0,12.0,13.571428571428571,17.0,14.0,11,19.0,17.0,11.333333333333334,8.0,9.0,15.0,15.0,12.602380952380951,12.602380952380951,12.0,12.0,9.0,8.0,12.602380952380951,18.0,18.0,19.0,9.0,14.0,11.0,11.0,11.0,12.285714285714286,11.0,17.0,22.0,7.0,7.0,7.0,7.0,37.0,37.0,3.0,6.0,5.0,9.0,13.307692307692308,13.307692307692308,9.0,31.0,30.0,32.0,31,26.0
2018_08_18,8.0,9.571428571428571,9.571428571428571,8.0,10.0,9.571428571428571,11.0,9.0,7,14.0,16.0,10.333333333333334,7.0,8.0,21.0,21.0,11.302380952380952,11.302380952380952,14.0,14.0,10.0,9.0,11.302380952380952,19.0,19.0,16.0,9.0,15.0,12.0,12.0,12.0,12.142857142857142,9.0,11.0,10.0,7.0,7.0,7.0,7.0,7.181818181818182,7.1818181818181825,3.0,5.0,9.0,5.0,7.181818181818182,7.181818181818182,8.0,15.333333333333334,12.0,16.0,18,7.0
2018_08_19,5.0,9.571428571428571,9.571428571428571,6.0,10.0,9.571428571428571,11.0,8.0,9,18.0,18.0,11.666666666666666,6.0,11.0,10.0,10.0,10.719047619047618,10.719047619047618,14.0,14.0,12.0,12.0,10.719047619047618,17.0,17.0,17.0,7.0,13.0,12.0,12.0,12.0,12.0,11.0,14.0,8.0,8.0,8.0,8.0,8.0,8.636363636363637,8.636363636363637,7.0,7.0,6.0,9.0,8.636363636363637,8.636363636363637,12.0,26.333333333333332,24.0,29.0,26,23.0
2018_08_20,8.0,13.0,13.0,13.0,13.0,13.0,15.0,11.0,12,19.0,21.0,14.0,10.0,11.0,14.0,14.0,13.95,13.95,16.0,16.0,17.0,16.0,13.95,19.0,19.0,15.0,10.0,19.0,14.0,14.0,14.0,14.0,12.0,18.0,14.0,13.0,13.0,13.0,13.0,12.363636363636363,12.363636363636365,8.0,11.0,8.0,12.0,12.363636363636363,12.363636363636363,13.0,33.333333333333336,30.0,34.0,36,26.0
2018_08_21,19.0,23.285714285714285,23.285714285714285,18.0,23.0,23.285714285714285,26.0,22.0,23,32.0,26.0,19.666666666666668,16.0,17.0,25.0,25.0,21.376190476190477,21.376190476190477,14.0,14.0,21.0,17.0,21.376190476190477,21.0,21.0,15.0,11.0,28.0,18.0,18.0,18.0,18.285714285714285,20.0,18.0,14.0,15.0,15.0,15.0,15.0,28.0,28.0,6.0,9.0,9.0,14.0,15.307692307692308,15.307692307692308,13.0,20.666666666666668,16.0,24.0,22,13.0
2018_08_22,19.0,21.714285714285715,21.714285714285715,18.0,21.0,21.714285714285715,23.0,20.0,19,32.0,25.0,19.666666666666668,16.0,18.0,23.0,23.0,20.390476190476193,20.390476190476193,17.0,17.0,16.0,16.0,20.39047619047619,18.0,18.0,13.0,9.0,22.0,20.0,20.0,20.0,16.857142857142858,14.0,16.0,14.0,14.0,14.0,14.0,14.0,37.0,37.0,8.0,7.0,6.0,12.0,15.76923076923077,15.76923076923077,12.0,14.666666666666666,9.0,18.0,17,7.0
2018_08_23,18.0,23.0,23.0,19.0,22.0,23.0,25.0,23.0,20,34.0,24.0,20.0,17.0,19.0,24.0,24.0,21.6,21.6,18.0,18.0,20.0,18.0,21.6,23.0,23.0,14.0,10.0,26.0,20.0,20.0,20.0,17.857142857142858,15.0,17.0,14.0,12.0,12.0,12.0,12.0,11.090909090909092,11.090909090909092,9.0,6.0,6.0,12.0,11.090909090909092,11.090909090909092,10.0,18.666666666666668,12.0,25.0,19,10.0
2018_08_24,17.0,19.0,19.0,13.0,19.0,19.0,21.0,17.0,17,29.0,27.0,18.0,15.0,12.0,20.0,20.0,17.55,17.55,12.0,12.0,15.0,10.0,17.55,16.0,16.0,15.0,8.0,20.0,12.0,12.0,12.0,13.0,12.0,15.0,11.0,6.0,6.0,6.0,6.0,10.0,10.0,4.0,7.0,8.0,7.0,8.0,8.0,8.0,21.666666666666668,16.0,19.0,30,12.0
2018_08_25,12.0,15.857142857142858,15.857142857142858,11.0,15.0,15.857142857142858,16.0,15.0,13,29.0,18.0,13.666666666666666,7.0,16.0,10.0,10.0,14.111904761904762,14.111904761904762,15.0,15.0,11.0,8.0,14.11190476190476,19.0,19.0,13.0,8.0,15.0,10.0,10.0,10.0,10.857142857142858,10.0,15.0,10.0,6.0,6.0,6.0,6.0,25.0,25.0,4.0,4.0,5.0,9.0,10.0,10.0,9.0,20.666666666666668,21.0,15.0,26,13.0
2018_08_26,11.0,14.714285714285714,14.714285714285715,10.0,14.0,14.714285714285715,15.0,13.0,14,26.0,19.0,15.0,9.0,17.0,14.0,14.0,13.757142857142858,13.757142857142858,10.0,10.0,13.0,7.0,13.757142857142856,15.0,15.0,19.0,7.0,19.0,10.0,10.0,10.0,12.285714285714286,11.0,15.0,10.0,6.0,6.0,6.0,6.0,39.0,39.0,4.0,5.0,4.0,9.0,12.153846153846153,12.153846153846155,9.0,21.333333333333332,22.0,16.0,26,16.0
2018_08_27,13.0,15.571428571428571,15.571428571428571,8.0,15.0,15.571428571428571,16.0,16.0,14,27.0,21.0,15.0,11.0,13.0,17.0,17.0,14.385714285714286,14.385714285714286,8.0,8.0,15.0,7.0,14.385714285714288,12.0,12.0,15.0,9.0,13.0,15.0,15.0,15.0,13.428571428571429,12.0,12.0,8.0,6.0,6.0,6.0,6.0,7.090909090909091,7.090909090909091,3.0,6.0,10.0,9.0,7.090909090909092,7.090909090909092,6.0,21.0,19.0,15.0,29,15.0
2018_08_28,15.0,18.428571428571427,18.42857142857143,15.0,16.0,18.42857142857143,20.0,19.0,17,27.0,22.0,16.0,12.0,14.0,18.0,18.0,16.114285714285717,16.114285714285717,9.0,9.0,11.0,9.0,16.114285714285714,16.0,16.0,20.0,10.0,15.0,14.0,14.0,14.0,14.714285714285714,16.0,13.0,8.0,8.0,8.0,8.0,8.0,32.0,32.0,3.0,5.0,6.0,8.0,11.076923076923077,11.076923076923077,5.0,14.0,14.0,13.0,15,9.0
2018_08_29,20.0,22.571428571428573,22.57142857142857,19.0,19.0,22.57142857142857,25.0,23.0,21,31.0,22.0,17.0,14.0,15.0,22.0,22.0,19.085714285714282,19.085714285714282,11.0,11.0,12.0,10.0,19.085714285714285,15.0,15.0,23.0,11.0,17.0,16.0,16.0,16.0,16.428571428571427,16.0,16.0,11.0,8.0,8.0,8.0,8.0,17.0,17.0,4.0,6.0,5.0,10.0,9.615384615384615,9.615384615384615,7.0,12.666666666666666,10.0,10.0,18,5.0
2018_08_30,13.0,13.571428571428571,13.571428571428571,10.0,11.0,13.571428571428571,14.0,13.0,11,23.0,17.0,12.333333333333334,9.0,11.0,15.0,15.0,12.652380952380952,12.652380952380952,12.0,12.0,9.0,5.0,12.652380952380952,19.0,19.0,21.0,7.0,22.0,11.0,11.0,11.0,14.0,15.0,21.0,21.0,12.0,12.0,12.0,12.0,40.0,40.0,6.0,9.0,7.0,13.0,16.53846153846154,16.53846153846154,10.0,10.666666666666666,10.0,8.0,14,4.0
2018_08_31,14.0,13.285714285714286,13.285714285714285,11.0,12.0,13.285714285714285,16.0,13.0,12,15.0,19.0,12.666666666666666,9.0,10.0,18.0,18.0,13.126190476190477,13.126190476190475,13.0,13.0,11.0,6.0,13.126190476190477,23.0,23.0,13.0,7.0,19.0,11.0,11.0,11.0,12.285714285714286,14.0,18.0,19.0,7.0,7.0,7.0,7.0,9.363636363636363,9.363636363636363,4.0,8.0,7.0,10.0,9.363636363636363,9.363636363636362,9.0,9.333333333333334,11.0,8.0,9,4.0
2018_09_01,14.0,18.142857142857142,18.142857142857142,12.0,16.0,18.142857142857142,20.0,17.0,15,33.0,19.0,14.0,10.0,13.0,17.0,17.0,15.771428571428572,15.771428571428574,12.0,12.0,13.0,7.0,15.771428571428574,18.0,18.0,19.0,10.0,20.0,13.0,13.0,13.0,14.714285714285714,15.0,15.0,10.0,9.0,9.0,9.0,9.0,42.0,42.0,5.0,11.0,5.0,9.0,14.23076923076923,14.23076923076923,10.0,15.333333333333334,16.0,12.0,18,12.0
2018_09_02,14.0,18.142857142857142,18.142857142857142,12.0,15.0,18.142857142857142,19.0,15.0,16,36.0,21.0,16.0,12.0,15.0,19.0,19.0,16.92142857142857,16.92142857142857,17.0,17.0,13.0,8.0,16.921428571428574,21.0,21.0,18.0,6.0,12.0,11.0,11.0,11.0,12.571428571428571,19.0,15.0,12.0,9.0,9.0,9.0,9.0,42.0,42.0,5.0,10.0,7.0,11.0,14.692307692307692,14.692307692307692,11.0,13.666666666666666,15.0,11.0,15,12.0
2018_09_03,10.0,15.571428571428571,15.571428571428571,10.0,13.0,15.571428571428571,16.0,15.0,14,31.0,18.0,12.666666666666666,8.0,12.0,15.0,15.0,14.669047619047618,14.669047619047618,17.0,17.0,14.0,9.0,14.66904761904762,19.0,19.0,13.0,7.0,18.0,10.0,10.0,10.0,12.0,16.0,15.0,18.0,8.0,8.0,8.0,8.0,46.0,46.0,6.0,6.0,4.0,15.0,15.384615384615385,15.384615384615385,12.0,13.0,13.0,12.0,14,7.0
2018_09_04,11.0,14.428571428571429,14.428571428571429,7.0,12.0,14.428571428571429,15.0,12.0,11,33.0,18.0,14.333333333333334,9.0,16.0,9.0,9.0,12.680952380952382,12.680952380952384,7.0,7.0,11.0,9.0,12.680952380952384,16.0,16.0,10.0,7.0,18.0,11.0,11.0,11.0,11.285714285714286,11.0,14.0,13.0,8.0,8.0,8.0,8.0,33.0,33.0,4.0,8.0,11.0,12.0,13.076923076923077,13.076923076923077,10.0,11.0,12.0,9.0,12,7.0
2018_09_05,15.0,15.857142857142858,15.857142857142858,8.0,14.0,15.857142857142858,18.0,16.0,12,28.0,20.0,15.666666666666666,10.0,17.0,13.0,13.0,14.361904761904762,14.361904761904762,11.0,11.0,12.0,6.0,14.361904761904764,15.0,15.0,14.0,5.0,15.0,9.0,9.0,9.0,10.571428571428571,13.0,13.0,9.0,8.0,8.0,8.0,8.0,23.0,23.0,4.0,10.0,6.0,10.0,10.615384615384615,10.615384615384615,8.0,10.666666666666666,9.0,8.0,15,7.0
2018_09_06,17.0,19.428571428571427,19.42857142857143,10.0,17.0,19.42857142857143,23.0,20.0,16,33.0,23.0,21.0,20.0,20.0,7.0,7.0,18.114285714285717,18.114285714285717,21.0,21.0,17.0,11.0,18.114285714285714,15.0,15.0,17.0,13.0,18.0,15.0,15.0,15.0,16.0,19.0,14.0,14.0,12.0,12.0,12.0,12.0,8.0,8.0,5.0,11.0,7.0,13.0,10.76923076923077,10.76923076923077,12.0,11.333333333333334,11.0,8.0,15,10.0
2018_09_07,19.0,20.285714285714285,20.285714285714285,19.0,19.0,20.285714285714285,23.0,19.0,21,22.0,24.0,20.666666666666668,17.0,21.0,9.0,9.0,19.376190476190477,19.376190476190477,26.0,26.0,18.0,14.0,19.376190476190473,24.0,24.0,23.0,14.0,21.0,19.0,19.0,19.0,20.0,25.0,19.0,13.0,14.0,14.0,14.0,14.0,9.0,9.0,8.0,12.0,6.0,16.0,12.76923076923077,12.76923076923077,18.0,12.333333333333334,12.0,10.0,15,6.0
2018_09_08,22.0,25.714285714285715,25.714285714285715,19.0,22.0,25.714285714285715,28.0,25.0,23,41.0,31.0,27.0,24.0,26.0,12.0,12.0,24.65714285714286,24.657142857142855,36.0,36.0,17.0,15.0,24.657142857142855,19.0,19.0,27.0,21.0,27.0,25.0,25.0,25.0,24.142857142857142,19.0,15.0,10.0,11.0,11.0,11.0,11.0,5.0,5.0,10.0,10.0,7.0,16.0,10.615384615384615,10.615384615384615,16.0,12.666666666666666,12.0,11.0,15,7.0
2018_09_09,26.0,32.857142857142854,32.85714285714286,26.0,28.0,32.85714285714286,34.0,34.0,32,50.0,32.0,29.0,24.0,31.0,17.0,17.0,28.678571428571427,28.678571428571427,31.0,31.0,21.0,12.0,28.67857142857143,17.0,17.0,20.0,16.0,18.0,32.0,32.0,32.0,23.428571428571427,14.0,15.0,10.0,12.0,12.0,12.0,12.0,7.0,7.0,5.0,8.0,6.0,13.0,10.153846153846153,10.153846153846155,13.0,13.0,16.0,8.0,15,7.0
2018_09_10,29.0,35.0,35.0,27.0,31.0,35.0,39.0,35.0,32,52.0,40.0,32.333333333333336,27.0,30.0,14.0,14.0,29.46666666666667,29.46666666666667,30.0,30.0,15.0,7.0,29.466666666666665,18.0,18.0,17.0,15.0,13.0,32.0,32.0,32.0,22.714285714285715,18.0,17.0,9.0,11.0,11.0,11.0,11.0,7.0,7.0,4.0,10.0,6.0,13.0,10.076923076923077,10.076923076923078,14.0,11.0,13.0,9.0,11,8.0
2018_09_11,17.0,18.428571428571427,18.42857142857143,13.0,16.0,18.42857142857143,21.0,17.0,16,29.0,21.0,18.333333333333332,16.0,18.0,30.0,30.0,19.830952380952382,19.830952380952382,28.0,28.0,12.0,11.0,19.830952380952382,26.0,26.0,9.0,13.0,10.0,16.0,16.0,16.0,14.714285714285714,23.0,15.0,11.0,12.0,12.0,12.0,12.0,10.0,10.0,6.0,13.0,8.0,14.0,11.692307692307692,11.692307692307692,17.0,12.666666666666666,16.0,9.0,13,8.0
2018_09_12,18.0,18.333333333333332,18.333333333333332,17.0,18.0,18.333333333333332,21.0,19.0,17,18.333333333333332,25.0,20.333333333333332,15.0,21.0,15.0,15.0,18.73333333333333,18.73333333333333,28.0,28.0,13.0,11.0,18.733333333333334,26.0,26.0,7.0,12.0,7.0,14.0,14.0,14.0,12.285714285714286,18.0,13.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,8.0,11.0,7.0,14.0,11.538461538461538,11.538461538461538,16.0,12.666666666666666,16.0,9.0,13,8.0
2018_09_13,18.0,17.714285714285715,17.714285714285715,15.0,17.0,17.714285714285715,22.0,17.0,16,19.0,23.0,21.333333333333332,16.0,25.0,22.0,22.0,18.709273182957393,18.709273182957396,18.0,18.0,18.709273182957396,13.0,18.709273182957396,20.0,20.0,12.0,12.0,6.0,10.0,10.0,10.0,10.857142857142858,16.0,14.0,20.0,12.0,12.0,12.0,12.0,9.0,9.0,8.0,9.0,6.0,13.0,11.846153846153847,11.846153846153845,18.0,13.333333333333334,15.0,11.0,14,6.0
2018_09_14,13.0,16.857142857142858,16.857142857142858,10.0,15.0,16.857142857142858,18.0,17.0,15,30.0,17.0,18.0,15.0,22.0,15.0,15.0,16.240601503759397,16.2406015037594,15.0,15.0,16.2406015037594,8.0,16.2406015037594,23.0,23.0,10.0,10.0,4.0,10.0,10.0,10.0,9.857142857142858,15.0,10.0,12.0,15.0,15.0,15.0,15.0,8.0,8.0,5.0,14.0,9.0,13.0,11.846153846153847,11.846153846153845,15.0,11.666666666666666,12.0,11.0,12,6.0
2018_09_15,14.0,18.0,18.0,11.0,14.0,18.0,21.0,17.0,17,32.0,22.0,18.666666666666668,14.0,20.0,18.0,18.0,17.383333333333333,17.383333333333333,18.0,18.0,15.0,6.0,17.38333333333333,27.0,27.0,6.5,7.0,6.0,10.0,10.0,10.0,9.214285714285714,15.0,12.0,14.0,16.0,16.0,16.0,16.0,13.0,13.0,6.0,13.0,14.0,19.0,14.0,14.0,14.0,7.666666666666667,9.0,6.0,8,5.0
2018_09_16,14.0,18.428571428571427,18.42857142857143,9.0,16.0,18.42857142857143,20.0,16.0,20,34.0,21.0,17.666666666666668,13.0,19.0,7.0,7.0,15.947619047619048,15.94761904761905,17.0,17.0,10.0,6.0,15.94761904761905,25.0,25.0,11.0,6.0,15.0,13.0,13.0,13.0,12.714285714285714,18.0,15.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,9.0,14.0,10.0,21.0,15.307692307692308,15.307692307692308,12.0,7.666666666666667,8.0,6.0,9,6.0
2018_09_17,10.0,12.428571428571429,12.428571428571429,10.0,10.0,12.428571428571429,16.0,15.0,13,13.0,19.0,11.666666666666666,8.0,8.0,8.0,8.0,11.647619047619049,11.647619047619049,16.0,16.0,9.0,5.0,11.647619047619049,24.0,24.0,9.0,6.0,7.0,7.0,7.0,7.0,8.142857142857142,14.0,15.0,18.0,16.0,16.0,16.0,16.0,14.0,14.0,8.0,15.0,11.0,15.0,14.23076923076923,14.23076923076923,11.0,10.666666666666666,10.0,10.0,12,8.0
2018_09_18,8.0,11.285714285714286,11.285714285714285,7.0,9.0,11.285714285714285,13.0,12.0,11,19.0,19.0,11.666666666666666,6.0,10.0,9.0,9.0,11.526190476190475,11.526190476190475,16.0,16.0,12.0,9.0,11.526190476190475,20.0,20.0,15.0,6.0,16.0,10.0,10.0,10.0,11.428571428571429,13.0,9.0,9.0,14.0,14.0,14.0,14.0,10.909090909090908,10.909090909090908,6.0,8.0,8.0,12.0,10.909090909090908,10.909090909090908,12.0,11.333333333333334,9.0,12.0,13,7.0
2018_09_19,8.0,14.142857142857142,14.142857142857142,12.0,14.0,14.142857142857142,16.0,11.0,15,23.0,18.0,14.333333333333334,10.0,15.0,7.0,7.0,13.288095238095238,13.288095238095238,17.0,17.0,11.0,8.0,13.28809523809524,21.0,21.0,15.0,9.0,14.0,9.0,9.0,9.0,11.428571428571429,15.0,8.0,10.0,9.0,9.0,9.0,9.0,7.0,7.0,5.0,8.0,5.0,8.0,8.23076923076923,8.23076923076923,13.0,13.333333333333334,10.0,13.0,17,9.0
2018_09_20,21.0,22.857142857142858,22.857142857142858,16.0,20.0,22.857142857142858,25.0,21.0,26,31.0,27.0,24.666666666666668,21.0,26.0,33.0,33.0,23.761904761904766,23.761904761904766,31.0,31.0,13.0,7.0,23.761904761904763,18.0,18.0,16.0,14.0,19.0,22.0,22.0,22.0,19.285714285714285,20.0,9.0,8.0,10.0,10.0,10.0,10.0,7.0,7.0,4.0,11.0,6.0,10.0,9.0,9.0,15.0,11.0,8.0,8.0,17,7.0
2018_09_21,27.0,28.571428571428573,28.57142857142857,19.0,30.0,28.57142857142857,31.0,27.0,28,38.0,37.0,29.666666666666668,29.0,23.0,52.0,52.0,30.269047619047615,30.26904761904762,35.0,35.0,18.0,9.0,30.269047619047615,19.0,19.0,29.0,21.0,33.0,31.0,31.0,31.0,28.714285714285715,25.0,10.0,13.0,12.0,12.0,12.0,12.0,9.0,9.0,4.0,9.0,4.0,15.0,10.538461538461538,10.538461538461538,16.0,14.333333333333334,17.0,12.0,14,7.0
2018_09_22,19.0,23.142857142857142,23.142857142857142,17.0,21.0,23.142857142857142,24.0,27.0,22,32.0,29.0,23.666666666666668,20.0,22.0,35.0,35.0,24.904761904761905,24.904761904761905,34.0,34.0,22.0,12.0,24.904761904761905,21.0,21.0,25.0,18.0,23.0,21.0,21.0,21.0,21.285714285714285,20.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,5.0,9.0,6.0,19.0,12.23076923076923,12.23076923076923,14.0,11.0,13.0,7.0,13,7.0
